code,label
28204,少路
28205,千里中央
28206,山田
28207,万博記念公
28208,宇野辺
28209,南茨木
28210,沢良宜
28211,摂津
28212,南摂津
28213,大日
28214,門真市
28301,公園東口
28302,阪大病院前
28401,三宮
28402,貿易ｾﾝﾀｰ
28403,ﾎﾟｰﾄﾀｰﾐﾅﾙ
28404,中公園
28405,市民病院前
28406,市民広場
28407,南公園
28408,中埠頭
28409,北埠頭
28501,住吉
28502,魚崎
28503,南魚崎
28504,ｱｲﾗﾝﾄﾞ北口
28505,ｱｲﾗﾝﾄﾞｾﾝﾀｰ
28506,ﾏﾘﾝﾊﾟｰｸ
