code,label
010966,三新川
010967,竹内川
010968,西沢川
010969,瀬戸川
010970,シベット川
010971,湯の尻川
010972,土谷川
010973,ババ川
010974,建岩川
010975,守山川
010976,常盤川
010977,本陣川
010978,穴久遠川
010979,乗願寺川
010980,笠島の沢川
010982,大島川
010983,冷水川
010984,タツチノ川
010985,富岡川
010986,万谷川
010987,藤初川
010988,須藤の沢川
010989,相泊川
010991,日中戸の沢川
010992,泊川
010993,水垂の沢川
010994,漁港の沢川
010995,鵜泊川
010996,団地の沢川
010997,良瑠川
010998,良瑠石川
010999,古櫓多川
011000,鍋川
011001,水道の沢川
011002,太櫓中央川
011003,岬の沢川
011005,法華寺川
011006,立岩川
011007,中歌川
011008,元浦川
011009,稲荷川
011010,虻羅川
011011,窓岩川
011012,島歌川
011013,山崎川
011014,ミウラ川
011015,吹込川
011016,切梶川
011017,美谷川
011018,横滝川
011019,藻岩川
011020,本間の沢川
011021,須築川
011022,床前川
011023,オコツナイ川
011024,第二オコツナイ川
011025,山田の川
011026,長内川
011027,小田西川
011028,ポロ場川
011029,ポン狩場川
011030,木巻川
011031,政泊川
011032,オタダシ川
011033,原歌川
011034,フモンナイ川
011035,神社の川
011037,盤の沢川
011038,厳倉川
011039,幌内川
011042,ムジナ川
011043,サトウの川
011044,小林の川
011045,中浜の川
011046,組合の川
011047,厚瀬川
011048,エビナノ川
011049,福士の川
011050,コペチャナイ川
011051,中の川
011052,ワッカナイ川
011053,エビザワの川
011055,富浦川
011056,砂政泊川
011057,墓地川
011058,土谷の川
011059,岩沢の川
011060,滝の間川
011061,柴田の川
011062,南波の川
011063,大沢の川
011064,塚越の川
011065,山十の川
011066,大畑の川
011067,宮沢の川
011068,神社の川
011069,イチサンの川
011070,山本の川
011071,建岩の川
011072,高谷の川
011073,問谷の川
011074,柴山の川
011075,寺の川
011076,潮路の川
011077,寺の川
011078,吉田の川
011079,鐘台の川
011080,一キの川
011081,神社の川
011082,支所の川
011083,コタンポの川
011084,ワシリの川
011085,三〆の川
011086,山口の川
011087,中の川
011088,田中の川
011089,五郎兵の川
011090,秋山の川
011091,福士の川
011092,川地の川
011093,大丸の川
011094,大上の川
011095,幌別川
011096,大二の川
011097,野村の川
011098,ルウベツナイ川
011099,大黒ヶ沢の川
011100,本内の川
011101,金瀬の川
011102,田沢の川
011103,支所の川
011104,金三の川
011105,蛯子の川
011106,精進川
011107,雷電川
011108,イセバチ川
011109,湯内川
011110,親子別川
011111,カバソバナイ川
011112,アイノ川
011113,雷電川
011114,当別川
011115,幌別川
011116,ニチナイ川
011117,茶津川
011118,渋井川
011119,寺の川
011120,臼別川
011121,モヘル川
011122,糸泊川
011123,照岸川
011124,兜川
011125,滝の下川
011126,塩越川
011127,茂岩川
011128,祈石川
011129,弁財澗川
011130,尾根内川
011131,北田川
011132,魚谷川
011133,二の目川
011134,井戸屋川
011135,中の滝川
011136,滝の川
011137,大森川
011138,キナウシ川
011139,珊内川
011140,オネナイ川
011141,ノット川
011142,オブカルイシ川
011143,シシャモナイ川
011144,西河原川
011145,沼前川
011146,尾根内川
011147,柾泊川
011148,草内川
011149,余別川
011150,滝の川
011151,幌内府川
011152,ゴロタ川
011153,日司川
011154,入舸川
011155,茶津川
011156,丸山川
011157,チョペタ川
011158,歌棄川
011159,ツルノップ川
011160,番の沢川
011161,島泊川
011162,出足平川
011163,富沢川
011164,桃内川
011165,稲穂川
011166,祝津川
011167,牛川
011168,手宮川
011169,手宮中川
011170,色内川
011172,入舟川
011173,ワカタケナイ川
011174,柾里川
011175,ブドウ川
011176,カムイ川
011177,張碓川
011178,張碓中川
011179,礼文塚川
011180,銭函川
011181,ポンナイ川
011182,嶺泊川
011183,古潭川
011184,菊地の沢川
011185,八幡沢川
011186,幌内川
011187,ヤソスケ川
011188,北部落沢川
011189,滝野沢川
011190,大沢川
011191,ルーラン川
011192,太島内川
011193,送毛川
011194,茂生川
011195,本沢川
011196,新川
011197,稲荷川
011198,床丹川
011200,一の滝川
011201,二の滝川
011202,電話下川
011203,イカゾ川
011204,オフユ川
011205,ケマフレ川
011206,アカイワ川
011207,マルヒラ川
011208,クズレ川
011209,日方泊川
011210,歩古丹川
011211,マツカノ川
011212,大別苅川
011213,エンルコマナイ川
011214,ポンナイ川
011215,ニナイベツ川
011216,オタルマナイ川
011217,コチャイナイ川
011218,稲葉川
011219,朱文別川
011220,タントシナイ川
011221,アツブシラリ川
011222,セタベツ川
011223,モタセツ川
011224,オタルマタセツ川
011225,アツカルシナイ川
011226,見晴川
011227,小室ノ沢川
011228,ツネカムリ川
011229,臼谷ノ沢川
011230,鬼泊川
011231,大椴子川
011232,アイノ沢川
011233,小椴子川
011234,トチハラ川
011235,木ノ実川
011236,湯ノ沢川
011237,蛇ノ目沢川
011238,秀浦川
011239,番谷の沢川
011240,小種子川
011241,千松川
011242,山の大沢川
011243,茶俊内川
011244,サカエの沢川
011245,番谷の沢川
011246,天谷の沢川
011247,チシャ川
011248,ウエンビラ川
011249,ポロナイ川
011250,アチャナイ川
011251,オシルスナイ川
011252,ヤオシルスナイ川
011253,オコツナイ川
011254,カミノタキ川
011255,出雲川
011256,ヌップコマナイ川
011257,ニカリウシナイ川
011258,ポンニカリウシナイ川
011259,マスナイ川
011260,山根川
011261,ヤキナツイ川
011262,モセタキナイ川
011263,栄南川
011264,井上の沢川
011265,アカギの沢川
011266,大曲の沢川
011267,金駒内川
011268,第十の沢川
011269,大樹の沢川
011270,オヤルフツナイ川
011271,登駒内川
011272,遠藤ノ沢川
011273,モオタコシベツ川
011274,トマタウシュナイ川
011275,クマウシュナイ川
011276,マサロベツ川
011277,マサリ排水川
011278,啓明排水川
011279,パロマウツナイ川
011280,キピタナイ川
011282,トコツナイ川
011283,ヤナメヤチ川
011284,藻内川
011285,ホヤ石川
011286,神威岩川
011287,清次郎歌川
011288,神威脇川
011289,幌内川
011290,大岩生川
011291,小岩生川
011292,ノナ前川
011293,大谷川
011294,宮津沢川
011295,宮津川
011296,ヤマセ泊川
011297,桜屋敷川
011300,仏沢２号川
011301,仏沢１号川
011302,塩釜川
011303,釣懸川
011304,祖父川
011307,小島川
011308,坪谷川
011309,恩顧歌川
011310,小倉川
011311,力沢川
011312,兄力沢川
011313,深歌川
011314,ラント川
011315,赤川
011316,新海沢川
011317,カネシメ沢川
011318,トビウシナイ川
011319,西オビヤタンナイ沢川
011320,オビヤタンナイ川
011321,沼の沢川
011322,ポリマナイ川
011323,三の沢川
011324,源内沢川
011325,リヤウシナイ川
011326,モトリヤウシナイ川
011327,二の沢川
011328,一の沢川
011329,オモベツ川
011330,ノドツトマリ川
011331,東ノドツトマリ川
011332,豊漁沢川
011333,オチウシナイ川
011334,キタニチンドマリ川
011335,ニチンドマリ川
011336,朝日川
011337,湧水川
011338,アフトロマナイ川
011339,石崎川
011340,オサツルナイ川
011341,豊仙沢川
011342,ヤムナイ沢川
011343,堺沢川
011344,滝の沢川
011345,二又沢川
011346,メスウショロ川
011347,ナカヤマ沢川
011348,元村川
011349,セパウシ川
011350,神磯川
011351,大空川
011352,久連川
011353,蘭泊川
011354,ポロニショ川
011355,神居川
011356,ビヤコロ川
011357,新湊川
011358,重兵衛川
011359,大備川
011360,内路川
011361,山本川
011362,トコタン川
011363,キトウス川
011364,オバシトロマナイ川
011365,香深井川
011366,西沢川
011367,手然川
011368,石動川
011369,津軽川
011370,竹岡川
011371,会所川
011372,トンナイ川
011373,中村川
011374,志田川
011375,知床川
011376,柳谷川
011377,元地川
011378,礼文川
011379,宇遠内川
011380,沙留川
011381,尾幌川
011382,春採川
011383,長節川
011384,フシコベツ川
011385,知利別川
011386,重内川
011387,田沢川
011388,平田内川
011389,臼別川
011390,小川
011391,上古丹川
011392,砥歌川
011393,新甫川
011394,ホンベツ川
011395,床丹川
011396,歌島川
011397,白水川
011398,球浦川
011399,烏頭川
011400,赤石川
011401,小田島川
011402,シラリカップ川
011403,苫別川
011404,キリシタナイ川
011405,オバフ川
011406,サトオカシベツ川
011407,第一端の川
011408,最内川
011409,於古発川
011410,千代志別川
011411,サラキタナイ川
020001,津梅川
020002,小峰沢川
020003,合葉川
020004,松神川
020005,濁川
020006,笹内川
020007,泥川
020008,磯崎川
020009,吾妻川
020010,追良瀬川
020011,小童子川
020012,大童子川
020013,赤石川
020014,中村川
020015,鳴沢川
020016,磯松川
020017,小泊川
020018,元宇鉄川
020019,算用師川
020020,増川川
020021,長川
020022,今別川
020023,湯ノ沢川
020024,蟹田川
020025,広瀬川
020026,瀬辺地川
020027,阿弥陀川
020028,四戸橋川
020029,六枚橋川
020030,内真部川
020031,奥内川
020032,瀬戸子川
020033,天田内川
020034,新城川
020035,沖館川
020036,堤川
020037,赤川
020038,沼川
020039,野内川
020040,根井川
020041,浅虫川
020042,長沢川
020043,小湊川
020044,清水川
020045,堀差川
020046,野辺地川
020047,三保川
020048,桧木川
020049,鶏沢川
020050,今泉川
020051,田名部川
020052,大荒川
020053,戸沢川
020054,川内川
020055,桧川
020056,宿野部川
020057,男川
020058,脇野沢川
020059,福浦川
020060,大佐井川
020061,古佐井川
020062,林木川
020063,奥戸川
020064,目滝川
020065,易国間川
020066,大畑川
020067,正津川
020068,出戸川
020069,野牛川
020070,老部川
020071,明神川
020072,戸鎖川
020073,二の川
020074,一の川
020075,奥入瀬川
020076,五戸川
020077,新井田川
020078,田浦川
020079,鐇泊川
020080,元宇鉄川
020081,間沢川
020082,板木沢川
020083,蓬田川
020084,飛鳥川
020085,貴船川
020086,土場川
020087,馬門川
020088,近沢川
020089,千草橋川
020090,有戸川
020091,戸沢川
020092,高野川
020093,大間川
020094,小老部川
020095,黒崎川
020096,下濁川
020097,根滝川
020098,脇野沢川
020099,風呂の沢
020100,玉坂沢
020101,沢辺沢
020102,中沢川
020103,広戸沢
020104,母沢
020105,小浜舘川
020106,貝良木沢
